participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_src_content_1,trained_src_content_1,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
93,0.00055656326,0.021085665,7598,7109,7599,0.20683768391609192,-33.36410903930664,-0.732275664806366,-36.44907760620117,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8810492157936096,-0.17249435186386108,0.8810492157936096,-0.17249435186386108,,
94,1.5139847e-05,0.0031496226,8493,8493,8494,-0.22515587508678436,-43.12709426879883,-0.8633512258529663,-42.6939811706543,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3207391500473022,-0.01927316002547741,-1.3207391500473022,-0.01927316002547741,,
95,0.03233805,0.15725802,7433,7433,7434,-0.6813762784004211,-38.9707145690918,0.9396223425865173,-17.404993057250977,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.016077708452939987,-0.016077708452939987,-0.016077708452939987,-0.016077708452939987,,
96,0.05645597,0.20338793,9966,9199,10000,0.18892712891101837,-67.31855010986328,0.4218531847000122,-19.212787628173828,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6317611932754517,0.0010825378121808171,-1.6317611932754517,0.0010825378121808171,,
97,0.0051711495,0.06292115,6952,6952,6953,-1.3695112466812134,-16.0565128326416,-0.21870234608650208,-24.237829208374023,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2485331296920776,-2.075437545776367,1.2485331296920776,-2.075437545776367,,
98,0.050128672,0.16743833,6070,4199,6071,-0.5908166766166687,-30.950618743896484,1.1267361640930176,-9.604228019714355,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6408911943435669,-0.12055676430463791,0.6408911943435669,-0.12055676430463791,,
99,0.0040344805,0.048254702,8212,7805,8213,-0.7894409894943237,-35.207698822021484,0.8341341614723206,-25.652912139892578,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5099768042564392,-0.3429161608219147,-0.5099768042564392,-0.3429161608219147,,
100,0.016898185,0.10476951,9999,9897,10000,-0.7154178023338318,-27.14288330078125,0.32473084330558777,-49.16139221191406,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.46796318888664246,-0.3312950134277344,-0.46796318888664246,-0.3312950134277344,,
101,0.0010011935,0.027878214,6509,6509,6510,0.043490488082170486,-28.85639190673828,1.0254734754562378,-24.849964141845703,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6065632700920105,-0.6065632700920105,-0.6065632700920105,-0.6065632700920105,,
102,0.5036429,0.5898988,1572,637,1576,-0.5480239987373352,0.39133426547050476,-0.4610787630081177,-2.3288333415985107,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7766100764274597,10.06372356414795,0.7766100764274597,10.06372356414795,,
103,0.7029338,0.7100523,1163,834,1165,1.266737461090088,0.6737975478172302,-1.2241473197937012,0.7979980707168579,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0584912300109863,10.96331787109375,1.0584912300109863,10.96331787109375,,
104,0.0047538495,0.057657413,6875,6875,6876,0.23235489428043365,-29.372343063354492,0.27852120995521545,-38.314510345458984,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7989655137062073,-0.1796872764825821,0.7989655137062073,-0.1796872764825821,,
105,1.1629487,0.97691774,2391,784,2393,0.5969539880752563,1.161078929901123,1.3399910926818848,1.275158166885376,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4859609305858612,6.838852405548096,0.4859609305858612,6.838852405548096,,
106,0.033293415,0.15666515,8947,8946,8948,-1.050099492073059,-49.905006408691406,1.175985336303711,-18.478809356689453,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3121354579925537,-30.48004722595215,-1.3121354579925537,-30.48004722595215,,
107,0.00039390367,0.01620373,7348,7260,7349,0.34445539116859436,-38.753387451171875,0.2678740620613098,-43.08824157714844,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3658307790756226,-0.9717118144035339,-1.3658307790756226,-0.9717118144035339,,
108,0.17576885,0.39255106,8550,5256,8552,-0.9155170321464539,-53.606502532958984,0.8922572135925293,-8.734987258911133,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.39521634578704834,-0.12234652787446976,0.39521634578704834,-0.12234652787446976,,
109,0.009161199,0.075193815,8953,8677,8954,-0.826077401638031,-41.16801071166992,1.2743726968765259,-25.6766300201416,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0846881866455078,-1.0846881866455078,-1.0846881866455078,-1.0846881866455078,,
110,0.44453797,0.54547983,5277,5278,5279,0.6856809854507446,0.8039140701293945,0.9998496770858765,0.701287567615509,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7929710745811462,18.176162719726562,0.7929710745811462,18.176162719726562,,
111,0.0020408558,0.03928743,8978,8978,8979,-1.2333391904830933,-43.39982604980469,0.1676490306854248,-34.886051177978516,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2686827182769775,-1.9920613765716553,-1.2686827182769775,-1.9920613765716553,,
112,0.015214977,0.09705263,8198,7183,8199,0.21111811697483063,-48.84392166137695,0.8827491998672485,-27.674423217773438,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0109518766403198,-1.0024564266204834,-1.0109518766403198,-1.0024564266204834,,
